wkt_geom,상가업소번,상호명,지점명,상권업종대,상권업종_1,상권업종중,상권업종_2,상권업종소,상권업종_3,표준산업분,표준산업_1,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
Point (192893.07714079236029647 450038.72854474390624091),16774689,호미방,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,23,서울특별시 마포구 서교동 395-23,1.14404E+11,서울특별시 마포구 독막로7길,45,,1.14E+23,,서울특별시 마포구 독막로7길 45,121840,4043,,,,126.9195746,37.54983953
Point (192796.1871367133280728 450216.70372945471899584),16176298,링고,,D,소매,D04,취미/오락관련소매,D04A09,악기판매,G47593,악기 소매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,204,서울특별시 마포구 서교동 395-204,1.14404E+11,서울특별시 마포구 양화로12길,16,12,1.14E+23,찬홍,서울특별시 마포구 양화로12길 16-12,121840,4043,,,,126.9184764,37.55144233
Point (192817.25454026099760085 450115.92382170213386416),16400286,하이,플라이뮤직,F,생활서비스,F20,행사/이벤트,F20A05,연예인대리업,M73901,매니저업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,132,서울특별시 마포구 서교동 395-132,1.14404E+11,서울특별시 마포구 잔다리로3안길,45,,1.14E+23,신형빌딩,서울특별시 마포구 잔다리로3안길 45,121840,4043,,3,,126.9187158,37.55053447
Point (192710.92737401221529581 450240.79815331130521372),25389183,아뜰리에,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,152,서울특별시 마포구 서교동 395-152,1.14404E+11,서울특별시 마포구 양화로12길,6,,1.14E+23,,서울특별시 마포구 양화로12길 6,121840,4043,,4,,126.9175113,37.55165875
Point (192545.45849185096449219 450096.03224766690982506),21604131,서교동우체국,,F,생활서비스,F04,운송/배달/택배,F04B08,우체국/우편물취급소,J61100,우편업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,43,서울특별시 마포구 서교동 394-43,1.14403E+11,서울특별시 마포구 양화로,62,,1.14E+23,서울서교동우체국,서울특별시 마포구 양화로 62,121893,4045,,1,,126.9156402,37.55035309
Point (192582.86124974681297317 449964.42571349063655362),25393615,인기명,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,17,서울특별시 마포구 서교동 394-17,1.14404E+11,서울특별시 마포구 양화로6길,33,,1.14E+23,홍타운,서울특별시 마포구 양화로6길 33,121893,4044,,1,,126.9160648,37.54916762
Point (193173.36039573393645696 449825.70164042862597853),11893334,에스디다크샤,상수역점,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,310,1,서울특별시 마포구 상수동 310-1,1.14403E+11,서울특별시 마포구 독막로,85,,1.14E+23,,서울특별시 마포구 독막로 85,121829,4049,,1,,126.9227484,37.54792228
Point (192563.94325773452874273 449956.22395751375006512),26416777,지에스파크24합정동제2,,F,생활서비스,F14,자동차/이륜차,F14A07,주차장운영,H52915,주차장 운영업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,394,18,서울특별시 마포구 서교동 394-18,1.14404E+11,서울특별시 마포구 양화로6길,29,,1.14E+23,,서울특별시 마포구 양화로6길 29,121893,4044,,1,,126.9158508,37.54909357
Point (193033.07764820210286416 449945.21349321200978011),16333944,스위스,익스필홍대점,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,408,25,서울특별시 마포구 서교동 408-25,1.14404E+11,서울특별시 마포구 와우산로15길,40,,1.14E+23,,서울특별시 마포구 와우산로15길 40,121895,4049,,3,,126.9211598,37.54899803
Point (192975.68707533396081999 449981.60486284532817081),17261122,퍼블릭왁싱,홍대점,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,17,서울특별시 마포구 서교동 403-17,1.14403E+11,서울특별시 마포구 어울마당로,45,1,1.14E+23,,서울특별시 마포구 어울마당로 45-1,121895,4048,,5,,126.92051,37.54932548
Point (192687.16099750463035889 450124.54123160877497867),17011725,더메리어,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,183,서울특별시 마포구 서교동 395-183,1.14404E+11,서울특별시 마포구 양화로8길,17,25,1.14E+23,,서울특별시 마포구 양화로8길 17-25,121840,4044,,,,126.9172435,37.55061109
Point (193166.75883850589161739 449975.63638962205732241),26379717,잇코이,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,91,3,서울특별시 마포구 상수동 91-3,1.14403E+11,서울특별시 마포구 와우산로,51,6,1.14E+23,,서울특별시 마포구 와우산로 51-6,121828,4049,,1,,126.9226723,37.54927314
Point (192702.11920170238590799 450222.70372379559557885),25482532,신수사,,Q,음식,Q03,일식/수산물,Q03A01,횟집,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,154,서울특별시 마포구 서교동 395-154,1.14403E+11,서울특별시 마포구 양화로,78,7,1.14E+23,,서울특별시 마포구 양화로 78-7,121840,4043,,1,,126.9174118,37.55149565
Point (192991.60031693481141701 449895.77101145905908197),17038466,봉우계단집,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,411,15,서울특별시 마포구 서교동 411-15,1.14403E+11,서울특별시 마포구 어울마당로,40,,1.14E+23,,서울특별시 마포구 어울마당로 40,121895,4049,,,,126.9206909,37.54855224
Point (193089.20550876294146292 450121.81745939358370379),17113667,인클,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,407,24,서울특별시 마포구 서교동 407-24,1.14403E+11,서울특별시 마포구 잔다리로,11,,1.14E+23,,서울특별시 마포구 잔다리로 11,121895,4049,,1,,126.9217933,37.55058965
Point (192453.18874157965183258 449933.04518875939538702),23378657,베스킨라빈스,합정역점,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,414,19,서울특별시 마포구 합정동 414-19,1.14403E+11,서울특별시 마포구 독막로,9,,1.14E+23,,서울특별시 마포구 독막로 9,121883,4046,,1,,126.9145977,37.54888383
Point (192469.23287479297141545 449929.21596944349585101),16590946,큐노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,414,20,서울특별시 마포구 합정동 414-20,1.14403E+11,서울특별시 마포구 독막로,11,,1.14E+23,,서울특별시 마포구 독막로 11,121883,4046,,,,126.9147793,37.54884946
Point (192776.86556794383795932 450058.49253427202347666),12661691,CU합정몬스터점,합정몬스터점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,397,2,서울특별시 마포구 서교동 397-2,1.14404E+11,서울특별시 마포구 어울마당로5길,42,5,1.14E+23,,서울특별시 마포구 어울마당로5길 42-5,121840,4047,,1,,126.9182593,37.5500167
Point (192991.15811417048098519 450125.77419750258559361),27299674,위스테리아,,Q,음식,Q09,유흥주점,Q09A08,빠/카페/스탠드빠,I56211,일반유흥 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,405,18,서울특별시 마포구 서교동 405-18,1.14403E+11,서울특별시 마포구 잔다리로,21,,1.14E+23,,서울특별시 마포구 잔다리로 21,121895,4048,,2,,126.9206837,37.55062456
Point (192898.72470135809271596 449977.78570996300550178),16291643,메디언스,,D,소매,D20,의약/의료품소매,D20A04,건강보조기구판매,G47812,의료용 기구 소매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,404,26,서울특별시 마포구 서교동 404-26,1.14404E+11,서울특별시 마포구 어울마당로5길,18,,1.14E+23,팜파스빌딩,서울특별시 마포구 어울마당로5길 18,121895,4048,,5,,126.9196391,37.54929048
Point (193173.36039573393645696 449825.70164042862597853),12066686,RAINBOW,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,310,1,서울특별시 마포구 상수동 310-1,1.14403E+11,서울특별시 마포구 독막로,85,,1.14E+23,,서울특별시 마포구 독막로 85,121829,4049,,B2,,126.9227484,37.54792228
Point (193040.95971013465896249 450050.30149420991074294),17050714,더설램,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,408,8,서울특별시 마포구 서교동 408-8,1.14403E+11,서울특별시 마포구 어울마당로,56,,1.14E+23,,서울특별시 마포구 어울마당로 56,121895,4049,,2,,126.921248,37.54994493
Point (192791.21159555617487058 450307.6539362717885524),25417383,강승옥BOUTIQUE,본사직영점,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,373,2,서울특별시 마포구 서교동 373-2,1.14403E+11,서울특별시 마포구 잔다리로,49,,1.14E+23,,서울특별시 마포구 잔다리로 49,121893,4043,,1,,126.9184192,37.55226175
Point (193148.28082551775150932 450114.44553078745957464),16595000,캡틴플스방,,N,관광/여가/오락,N08,경마/경륜/성인오락,N08A01,게임룸,R91249,기타 갬블링 및 베팅업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,407,28,서울특별시 마포구 서교동 407-28,1.14403E+11,서울특별시 마포구 잔다리로,5,,1.14E+23,,서울특별시 마포구 잔다리로 5,121895,4049,,,,126.9224619,37.55052367
Point (192583.99836780256009661 450139.44404872646555305),16415363,휠라,테스원,P,스포츠,P02,실내운동시설,P02A01,체육관,R91131,종합 스포츠시설 운영업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,44,서울특별시 마포구 서교동 395-44,1.14403E+11,서울특별시 마포구 양화로,68,,1.14E+23,,서울특별시 마포구 양화로 68,121840,4044,,4,,126.9160759,37.55074454
Point (192697.84924464099458419 450059.65262569260085002),16602013,다산북살롱,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,27,서울특별시 마포구 서교동 395-27,1.14404E+11,서울특별시 마포구 독막로3길,39,,1.14E+23,,서울특별시 마포구 독막로3길 39,121840,4044,,,,126.9173651,37.55002653
Point (192981.54003639399888925 449995.66765450703678653),26136453,마마스앤파파스,,O,숙박,O03,캠프/별장/펜션,O03A01,캠프/별장/펜션,I55119,기타 관광숙박시설 운영업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,16,서울특별시 마포구 서교동 403-16,1.14403E+11,서울특별시 마포구 어울마당로,47,,1.14E+23,,서울특별시 마포구 어울마당로 47,121895,4048,,5,,126.9205761,37.54945223
Point (193054.3855589602899272 449916.43975465628318489),24925001,GS25,상수행복점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,312,4,서울특별시 마포구 상수동 312-4,1.14404E+11,서울특별시 마포구 와우산로11길,28,,1.14E+23,,서울특별시 마포구 와우산로11길 28,121829,4049,,-1,,126.9214012,37.54873894
Point (193177.80391128416522406 449877.75027368433075026),17173214,인셀러,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,145,4,서울특별시 마포구 상수동 145-4,1.14403E+11,서울특별시 마포구 와우산로,43,,1.14E+23,,서울특별시 마포구 와우산로 43,121828,4049,,,,126.9227982,37.54839127
Point (193165.6105379349028226 450083.62873175728600472),25976531,밤과음악사이홍대조커,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,407,4,서울특별시 마포구 서교동 407-4,1.14404E+11,서울특별시 마포구 와우산로17길,6,,1.14E+23,,서울특별시 마포구 와우산로17길 6,121895,4049,,1,,126.9226583,37.55024614
Point (192665.95298538281349465 450144.31581125647062436),16730541,드롭탑M,합정역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,43,서울특별시 마포구 서교동 395-43,1.14403E+11,서울특별시 마포구 양화로,72,,1.14E+23,,서울특별시 마포구 양화로 72,121840,4044,,24,,126.9170033,37.55078909
Point (192937.45966902218060568 449909.19536076846998185),17104440,냉장고#에어워시,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,402,20,서울특별시 마포구 서교동 402-20,1.14404E+11,서울특별시 마포구 양화로6길,99,10,1.14E+23,,서울특별시 마포구 양화로6길 99-10,121895,4048,,,,126.9200781,37.54867278
Point (192671.76687107430188917 449973.37125507940072566),16589134,송탄영빈루,직영2호합정점,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,396,29,서울특별시 마포구 서교동 396-29,1.14404E+11,서울특별시 마포구 독막로3길,24,,1.14E+23,,서울특별시 마포구 독막로3길 24,121840,4047,,,,126.9170708,37.54924893
Point (193106.46927190921269357 450096.99949715688126162),16996145,크립쇼,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,407,14,서울특별시 마포구 서교동 407-14,1.14404E+11,서울특별시 마포구 와우산로17길,18,,1.14E+23,,서울특별시 마포구 와우산로17길 18,121895,4049,,,,126.9219889,37.55036617
Point (192983.07062101771589369 450039.68534360383637249),16521996,육오공,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,4,서울특별시 마포구 서교동 403-4,1.14404E+11,서울특별시 마포구 독막로9길,38,,1.14E+23,DE빌딩,서울특별시 마포구 독막로9길 38,121895,4048,,3,,126.920593,37.54984884
Point (193074.98065634851809591 449954.66016929771285504),17250173,승진참치,,Q,음식,Q03,일식/수산물,Q03A04,참치전문점,I56113,일식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,411,7,서울특별시 마포구 서교동 411-7,1.14404E+11,서울특별시 마포구 와우산로15길,33,,1.14E+23,,서울특별시 마포구 와우산로15길 33,121895,4049,,,,126.9216339,37.54908346
